name,clf_predicted_religion,clf_max_prob,prob_Hindu,prob_Muslim,prob_Sikh,prob_Christian,prob_Jain,prob_Buddhist,clf_predicted_religion_corrected,clf_max_prob_corrected
dibaakar,Hindu,0.9722583212711636,0.9722583212711636,0.0135180799606939,0.001019019352524,0.0120193233573056,5.529415912652876e-05,0.0011299618991863,Hindu,0.6301996608473438
digala,Hindu,0.8605427317079039,0.8605427317079039,0.0409072601985247,0.00118556765681,0.096950458347853,9.004411967578704e-05,0.0003239379692326,Christian,0.7243213090564031
digar,Hindu,0.9320421897343736,0.9320421897343736,0.020730692713177,0.0009719648398746,0.0451283275056263,4.442088521027072e-05,0.0010824043217383,Christian,0.5742452248049992
dighe,Hindu,0.9520855467175842,0.9520855467175842,0.0183307052152039,0.0018279161303157,0.0277293902061709,7.412243115226818e-06,1.902948760993404e-05,Christian,0.44962215632061003
dikshit,Hindu,0.9356707463380264,0.9356707463380264,0.0545454496617835,0.0039756494780035,0.0056226554688832,5.310674492556872e-05,0.0001323923083778,Hindu,0.5376202402979021
dilabaag,Hindu,0.7773489280346536,0.7773489280346536,0.1203643711711031,0.001358009302558,0.0998221834090349,3.60092709569004e-05,0.0010704988116933,Christian,0.6404748879444
dilasaad,Hindu,0.827055803153458,0.827055803153458,0.0095631416286337,0.0001236928907551,0.1631984184229654,6.828510250649428e-06,5.21153939371111e-05,Christian,0.8595849496085065
dileep,Hindu,0.6502165749824375,0.6502165749824375,0.046460826723993,0.0021203279633244,0.301133850490384,1.4212044469774238e-05,5.420779539125666e-05,Christian,0.9013091148072254
dilip,Christian,0.87524772639153,0.1222699885677651,0.0020880326335818,0.0001701542257486,0.87524772639153,2.354276011291864e-06,0.0002217439053629,Christian,0.9951566298997214
dilshaad,Hindu,0.6618264760396503,0.6618264760396503,0.1685674436922751,0.0045343990662468,0.1643831669266253,8.885617421659897e-05,0.0005996581009858,Christian,0.7072987753069924
dimpal,Hindu,0.99463890234365,0.99463890234365,0.0031001412656193,0.0004036550079065,0.0017214015439344,5.951142643957032e-05,7.638841245001135e-05,Hindu,0.9093232553500809
din,Muslim,0.8499556217353251,0.1495976843898824,0.8499556217353251,0.0001784574796546,0.0001857408645916,8.209848428042852e-05,3.970462657351819e-07,Muslim,0.9799609475419099
dinabandhu,Hindu,0.9166968266883102,0.9166968266883102,0.0807425859048299,0.0012782251192952,0.001004386676019,7.223115052454039e-05,0.0002057444610209,Hindu,0.5286821548931812
dinanath,Hindu,0.992128245102684,0.992128245102684,0.0063789323680311,0.0003672970901364,0.0009198402927732,8.79949917671716e-05,0.0001176901546077,Hindu,0.9074420963080637
dines,Hindu,0.7722307842572588,0.7722307842572588,0.1687802226612355,0.0001173481854545,0.0563062504563517,0.0025462457656399,1.914867405937184e-05,Christian,0.4526493394528094
dinesakumaar,Hindu,0.6242515793123293,0.6242515793123293,0.0403371975657786,0.0018673100668139,0.3324672242280806,0.0010022528884964,7.443593850090155e-05,Christian,0.9160208500054677
dinesh,Hindu,0.929098327594768,0.929098327594768,0.0433666013583811,5.398674378995194e-05,0.012404178705205,0.0150332175460299,4.368805182578177e-05,Hindu,0.513077056749361
dineshkumar,Hindu,0.9377542472875968,0.9377542472875968,0.0196259528350961,0.000419978646028,0.0384752049344598,0.0036021461804892,0.0001224701163299,Christian,0.5371022529097237
dip,Hindu,0.9952486488333252,0.9952486488333252,0.000556518196708,5.0698714170935966e-05,0.0041046356436079,2.225636353570607e-05,1.724224865221523e-05,Hindu,0.8704369328153244
dipaalee,Hindu,0.6863314022956921,0.6863314022956921,0.0488106740167854,0.0004234935954271,0.2642297365254762,6.055139949659375e-05,0.0001441421671224,Christian,0.8878824270080069
dipak,Hindu,0.993570290905501,0.993570290905501,0.0030966660806972,0.0004230158782592,0.0027724266987433,2.9003246315623022e-05,0.0001085971904832,Hindu,0.8796742634010065
dipika,Hindu,0.9695152422081376,0.9695152422081376,0.018999542664001,0.0012624391608057,0.0100893100368194,4.0946694546952073e-05,9.25192356889762e-05,Hindu,0.6348557182709714
dis,Hindu,0.959411361666566,0.959411361666566,0.0270934413438831,0.0001267413272693,0.0133620706247843,1.239134721470572e-06,5.145902775763992e-06,Hindu,0.5729812538738165
disoojhhaa,Hindu,0.8430531625130573,0.8430531625130573,0.1140704133750269,0.0126424278117617,0.0300017221895945,4.519121200290529e-06,0.0002277549893593,Muslim,0.32325148764960904
divaakar,Hindu,0.8359689845496857,0.8359689845496857,0.0019769597802194,0.0003000040527279,0.1608741939965404,5.824264373488662e-05,0.0008216149770915,Christian,0.865059665960636
divaan,Hindu,0.8762454200487683,0.8762454200487683,0.002673703055763,0.00013888523137,0.1206209642074297,5.560230087813597e-05,0.0002654251557909,Christian,0.8211491694974424
divakar,Hindu,0.9889147212743028,0.9889147212743028,0.0008860288256902,0.0001300497623308,0.0098488485342251,1.852476694145187e-05,0.0002018268365095,Hindu,0.7375251306957397
divakaran,Hindu,0.992322339425961,0.992322339425961,0.0003669057036201,6.665244224996968e-05,0.0070534752880609,1.2946987547621137e-05,0.0001776801525602,Hindu,0.7994186012424803
divya,Hindu,0.973984236054272,0.973984236054272,0.0052374554377194,0.0004395584196343,0.0202972819026991,1.0886214127321558e-05,3.0581971547598296e-05,Hindu,0.5616891067974187
divyaa,Hindu,0.8891614878633797,0.8891614878633797,0.0068767568062407,0.000597983793683,0.1032970404050142,1.6195210187349398e-05,5.053592149473367e-05,Christian,0.7861291044234751
dkhar,Hindu,0.9233231492852187,0.9233231492852187,0.0697604949833163,0.005661349967587,0.0002828436035898,2.5090890341683208e-05,0.0009470712699463,Hindu,0.5330774282642923
dod,Hindu,0.9951345416657864,0.9951345416657864,0.0023568340990731,0.0003754194306434,0.0004236765456189,0.0002954806272784,0.0014140476315993,Hindu,0.9502214349481375
dodamani,Hindu,0.7760329659147465,0.7760329659147465,0.0032183078397928,0.0002523215297556,0.219822723634954,0.0002265019967794,0.0004471790839713,Christian,0.902926833882145
doloi,Hindu,0.869741604818111,0.869741604818111,0.0737085914591947,0.0096198315295788,0.0465659687021559,9.21110144858557e-05,0.0002718924764736,Christian,0.4703567934049209
dolui,Hindu,0.8530093409602068,0.8530093409602068,0.0996844413423967,0.0017009262810755,0.0449235326775486,3.1328642596238355e-05,0.0006504300961758,Christian,0.45925922681259934
dom,Hindu,0.8883583972769566,0.8883583972769566,0.0398206354909684,0.0014944321716292,0.0332797369766886,3.1187761564715375e-05,0.0370156103221922,Christian,0.4465742409682535
dongare,Hindu,0.9599508884991842,0.9599508884991842,0.004916686063237,0.0007103594157939,0.0326987898626568,3.519004353975273e-05,0.0016880861155881,Christian,0.5225412059482472
doo,Hindu,0.7740857622411771,0.7740857622411771,0.1372941075880235,0.0617026031762494,0.0254595021480489,0.000108472259522,0.0013495525869788,Sikh,0.357521173769617
doodeeyaa,Muslim,0.4248452400946854,0.4159355269935965,0.4248452400946854,0.0296985284609386,0.128870440041268,4.4631316475747694e-05,0.0006056330930353,Christian,0.46374183315794837
doolee,Muslim,0.5790887538450672,0.3680771812377567,0.5790887538450672,0.0030547426071972,0.0496090232041831,1.1504623172786716e-05,0.0001587944826229,Muslim,0.71294904708562
doomgare,Hindu,0.8791029104892161,0.8791029104892161,0.035885325625893,0.0058327708862012,0.0770823510350367,0.000208749674223,0.0018878922894296,Christian,0.6594093643707454
doosee,Christian,0.9731642085905324,0.0068456925854862,0.0058755365452027,0.0141093966138652,0.9731642085905324,6.395125811508798e-07,4.526152332104497e-06,Christian,0.9872318038772291
dora,Hindu,0.9945129082526089,0.9945129082526089,0.0023054124495562,0.0001921594625924,0.0028293437993713,5.135759027610727e-05,0.0001088184455951,Hindu,0.888727604673102
doshi,Hindu,0.752165979268827,0.752165979268827,0.0464605178376916,0.0101483308738625,0.151325231764487,0.0392215328316963,0.0006784074234353,Christian,0.7669394225960809
doulath,Hindu,0.8924443483709494,0.8924443483709494,0.0839255601277209,0.0095495326351415,0.0127743627453937,2.4005024702924745e-05,0.0012821910960916,Hindu,0.37705581548651484
douloi,Hindu,0.7422073719878145,0.7422073719878145,0.1633564166009734,0.0484175791856428,0.0454037512803926,0.000104389436895,0.0005104915082814,Christian,0.30684096553641244
droopadee,Hindu,0.9509347792844168,0.9509347792844168,0.0372680050028365,0.00630261759071,0.0045804255493538,0.0001667493526214,0.0007474232200614,Hindu,0.5856925118982211
droopathee,Hindu,0.8597774560751218,0.8597774560751218,0.0476307408005216,0.0314789972163131,0.0607089317380316,7.30477948615646e-05,0.0003308263751505,Christian,0.4951859312491119
duasaasana,Hindu,0.6358421928300704,0.6358421928300704,0.0099188328978115,0.0003780676010516,0.3537099504503345,7.312031781510302e-05,7.783590291682356e-05,Christian,0.9429197249171727
dube,Hindu,0.966118189448486,0.966118189448486,0.0233792817531831,0.0003791715780157,0.0072604607626016,0.0026115994175622,0.0002512970401511,Hindu,0.6650577560968268
dudekula,Hindu,0.8961949971260457,0.8961949971260457,0.0565279984636176,0.0039129370361213,0.0355735800263216,7.36730261652139e-05,0.0077168143217285,Christian,0.44181650545082374
dugee,Hindu,0.4046980069202547,0.4046980069202547,0.1811746215346882,0.0105165365133123,0.4031773275204809,0.000165398132565,0.0002681093786987,Christian,0.8547493224506864
dukhanee,Muslim,0.9024966722383848,0.0918404599666033,0.9024966722383848,0.0019051318379137,0.002377837351714,2.122678665216693e-05,0.0013586718187321,Muslim,0.9733595600735532
dukhi,Muslim,0.662428024249474,0.3203356509605517,0.662428024249474,0.01222624715985,0.0030837272317273,4.642173218763894e-05,0.0018799286662093,Muslim,0.8902978015113557
dulaaree,Hindu,0.7513084026520283,0.7513084026520283,0.0859002731447129,0.0063951753657957,0.1560362860864564,6.625246071455437e-05,0.000293610290292,Christian,0.7580414042261482
dulare,Hindu,0.9926059856078006,0.9926059856078006,0.0047918280926152,0.000722322197528,0.0017685543652964,3.1617167502791374e-05,7.96925692568071e-05,Hindu,0.8883024143826693
dulari,Hindu,0.96864618052105,0.96864618052105,0.0240191356184836,0.0010123744850344,0.0061567942275073,2.7410623338012568e-05,0.0001381045245866,Hindu,0.6770465875302524
dule,Hindu,0.9732448670569064,0.9732448670569064,0.0249064867288118,0.00053491432294,0.0012329653393976,1.954038627120903e-05,6.122616567295918e-05,Hindu,0.7718907157671873
dulichand,Hindu,0.9597777033114429,0.9597777033114429,0.0290332340672944,0.0014072755602601,0.0092420020400728,0.0002365859346186,0.0003031990863109,Hindu,0.6050295742774622
durai,Hindu,0.999232632636762,0.999232632636762,0.0002459422592584,0.0001460417711742,0.0002948678928655,1.0815776245788988e-05,6.969966369383916e-05,Hindu,0.9836844800263492
durairaj,Hindu,0.992641451022937,0.992641451022937,0.0042635551194819,0.0003164434488188,0.0025602246777819,2.0340068970707348e-05,0.0001979856620096,Hindu,0.8788347546174611
duraisamy,Hindu,0.9992808483126416,0.9992808483126416,0.0004394324166213,6.448096756347347e-05,0.0002087378366166,4.740540021258997e-07,6.026412554738464e-06,Hindu,0.9871655895018643
durga,Hindu,0.9997171584083612,0.9997171584083612,0.0001144813665073,6.245204439758206e-05,7.184457367574013e-05,1.650682139970155e-05,1.7556785658511084e-05,Hindu,0.994724545688539
durgaa,Hindu,0.9975704974421236,0.9975704974421236,0.0004190283129417,0.0001561481278941,0.0017722232037837,3.367761810626528e-05,4.842529515070218e-05,Hindu,0.9349708762754231
durgaabaaee,Hindu,0.9182134595774898,0.9182134595774898,0.0420653935928782,0.0014560932753304,0.0378504575876409,4.585346295926338e-05,0.0003687425037014,Christian,0.4919395545655764
durgaavathee,Hindu,0.9530378705549024,0.9530378705549024,0.0010722525684306,0.0005242342250649,0.0452775615080765,2.9295653646181296e-05,5.878548987946294e-05,Christian,0.6150258551695474
durgaprasad,Hindu,0.965452114346545,0.965452114346545,0.0019691920794573,0.0003419605208712,0.0321554905312093,4.816611378979093e-05,3.3076408127606634e-05,Christian,0.5275054865947125
durges,Hindu,0.9002076288883039,0.9002076288883039,0.0038606477679244,0.0008843828951588,0.094970984346328,3.042613670078864e-05,4.592996558379466e-05,Christian,0.7733546008966802
durjan,Hindu,0.9956515091560516,0.9956515091560516,0.0023583342919593,0.0005397780005769,0.0014050321062356,3.3774992465154635e-06,4.196894592998798e-05,Hindu,0.9216039905278132
dutta,Hindu,0.9978028489722528,0.9978028489722528,0.0012306829617018,0.0007046462120411,0.0001231026341837,9.038040578087818e-05,4.833881403948464e-05,Hindu,0.9663707692652613
duyoudhana,Hindu,0.9934985181165704,0.9934985181165704,0.0005830613717478,0.0030394799077126,0.002694731075733,3.007397513192128e-05,0.0001541355531037,Hindu,0.8471870511339253
dvaarikaa,Hindu,0.8030229676084235,0.8030229676084235,0.0080213404796835,0.0006529446233061,0.1879698483180147,0.0001610168496674,0.0001718821209043,Christian,0.8785705192756145
dwarika,Hindu,0.9962064931545284,0.9962064931545284,0.0022516779286104,0.0005104224298066,0.000950084720012,1.1172025997810798e-05,7.014974104466013e-05,Hindu,0.9366587203113711
dwivedi,Hindu,0.9933891053554432,0.9933891053554432,0.001473729042744,0.0001844526813338,0.0049315699912657,1.7921809324216691e-06,1.935074828055638e-05,Hindu,0.8404260795481324
eakesh,Hindu,0.7965931789604017,0.7965931789604017,0.0143819161393439,0.0013203986965648,0.186347513285427,0.0009377524429232,0.0004192404753391,Christian,0.8689092631079383
eamesh,Hindu,0.4895317011207499,0.4895317011207499,0.0022025392107972,0.0008509622195886,0.4795594630625763,0.0119783394431182,0.0158769949431698,Christian,0.963487333569968
eekha,Muslim,0.9372712111631591,0.0575623768082398,0.9372712111631591,0.0015610433390317,0.0033506324280771,5.294873093462357e-06,0.0002494413883985,Muslim,0.9758152756711589
eesvar,Christian,0.6822464513170927,0.3084945155601652,0.0087057528271532,0.0004629748068742,0.6822464513170927,4.183747929712756e-05,4.846800941733057e-05,Christian,0.9832101110892413
ehan,Hindu,0.642642136138171,0.642642136138171,0.3312306096377396,0.0029477739590566,0.0223077160717111,0.0004864129722601,0.0003853512210617,Muslim,0.6727375270784769
ehatoon,Muslim,0.6476909783507578,0.3325791096472896,0.6476909783507578,0.0061402664510954,0.0134986794961402,2.0655729605933637e-05,7.031032511096031e-05,Muslim,0.8620029559644359
ejaaj,Christian,0.7059799602430417,0.0642596361098622,0.2275354381708649,0.0019583936226962,0.7059799602430417,1.4003712882050826e-05,0.0002525681406528,Christian,0.9162594369151165
ekambaram,Hindu,0.986914613978636,0.986914613978636,0.0005004950166021,3.9311352580668624e-05,0.0004907375681315,0.0001793800405258,0.0118754620435236,Hindu,0.9396912482976243
ekathaa,Christian,0.7437906905772962,0.2253881392213717,0.0141238656744673,0.0013528092350571,0.7437906905772962,8.671268606533089e-06,0.0153358240232009,Christian,0.9829874123668209
ekka,Hindu,0.6716876817869867,0.6716876817869867,0.1593798821484328,0.0386917878816906,0.1176556508808383,7.889883864077415e-05,0.0125060984634106,Christian,0.5580521179992886
ellamma,Hindu,0.990092873968617,0.990092873968617,0.0020005330092774,0.0002430975484368,0.0076630850578966,8.414160668518704e-08,3.2627416513642285e-07,Hindu,0.7739684140416306
ellappan,Hindu,0.9965018154290952,0.9965018154290952,0.0002161865347172,2.502707620436252e-06,0.0032616543845506,1.7817284195344703e-05,2.3659821190498925e-08,Hindu,0.8968757169240713
enkateshwarlu,Hindu,0.9719441862480076,0.9719441862480076,0.0002549718241219,4.792697131544454e-05,0.0276503186785834,9.051914615921789e-06,9.35443633557289e-05,Hindu,0.5038053274698997
eomar,Christian,0.9725658258213502,0.0269256220358862,0.0002745175404606,1.036830807738133e-05,0.9725658258213502,8.620565086293457e-07,0.0002228042377167,Christian,0.9990912638595097
eswaran,Hindu,0.9529020190212356,0.9529020190212356,1.4612334426599149e-05,9.506163201669396e-05,0.0469752847745637,1.1705238360922435e-06,1.1851713921175375e-05,Christian,0.6289160814819026
eumar,Christian,0.8473766571386686,0.1497324709441139,0.0026126475127049,0.0001125871397945,0.8473766571386686,9.57024783729774e-05,6.993478634503876e-05,Christian,0.9939621023438036
ewmar,Hindu,0.7208705446266701,0.7208705446266701,0.0076104443065847,0.0016733861387775,0.2697121534369952,3.240624513508935e-05,0.0001010652458374,Christian,0.9175104043207807
ezhumalai,Hindu,0.9093001349226166,0.9093001349226166,0.0185471278754762,0.0024114396859355,0.0683347504672361,9.480419900665308e-06,0.0013970666288346,Christian,0.6720736402563322
fafa,Muslim,0.999837566819142,0.0001595533143757,0.999837566819142,2.29681906472165e-06,5.43231702378429e-07,1.2216333090290344e-08,2.7599382288086974e-08,Muslim,0.999974186003743
fakir,Muslim,0.986408490041214,0.013554072495365,0.986408490041214,3.046228692707461e-05,6.434553238611382e-06,3.689080903809353e-08,5.037324462103616e-07,Muslim,0.9984065718604449
fam,Muslim,0.9912027313027651,0.0087112873667079,0.9912027313027651,5.613605668739865e-05,2.6332057532874008e-05,2.0389006223716186e-07,3.3093262445865247e-06,Muslim,0.9987910072597591
fareed,Muslim,0.9247025157093964,0.0671763671872428,0.9247025157093964,0.0012313895012583,0.0068725912398139,4.804931591092572e-06,1.2331430697426668e-05,Muslim,0.9621773286182883
farid,Muslim,0.959081045516797,0.040635679774612,0.959081045516797,3.741611186833561e-05,0.0002389310599739,1.928968841018933e-06,4.998567907683723e-06,Muslim,0.994416100980127
faruk,Muslim,0.982909234972742,0.0166157276572931,0.982909234972742,0.0001248211234364,0.0003212945778905,7.149204563376315e-07,2.820674818135659e-05,Muslim,0.9965971321010193
farukh,Muslim,0.9862113111176244,0.0132215115884841,0.9862113111176244,0.0003564801610843,0.0001617124804451,6.927301261997568e-07,4.8291922235607565e-05,Muslim,0.9969032115204376
fathima,Muslim,0.3936638905510872,0.232752805055555,0.3936638905510872,0.36679974766527,0.0063672843246282,2.398007221049373e-05,0.0003922923312489,Sikh,0.7026239951744094
fatima,Muslim,0.8865613962520533,0.1103873045150084,0.8865613962520533,0.0006782457620904,0.0023320146571853,2.871157001922512e-05,1.232724364317534e-05,Muslim,0.9751999368134951
fatma,Muslim,0.9079257603571096,0.0621383352844098,0.9079257603571096,0.0255519550209936,0.0033914047240281,4.103156881950915e-05,0.0009515130446391,Muslim,0.9074944882212731
faujdaar,Hindu,0.6565063729958635,0.6565063729958635,0.3098768853426979,0.004908878119626,0.0280810217438179,6.048812295058057e-05,0.000566353675044,Muslim,0.6203790072188697
fernandes,Hindu,0.9043592155123564,0.9043592155123564,0.0498101089187235,0.0026407999200282,0.0424307221582907,0.0001215968715336,0.0006375566190675,Christian,0.50427634326075
firoj,Muslim,0.9046016658655928,0.0912576144731288,0.9046016658655928,0.0003733915110197,0.0036867284827796,2.9328459448126293e-06,7.766682153417325e-05,Muslim,0.9734542080157809
francis,Christian,0.9989580137630176,0.0006231833678558,0.0004014687020576,1.651834917393798e-05,0.9989580137630176,9.302800743286274e-08,7.227898877978677e-07,Christian,0.9998612022811104
fre,Muslim,0.8929486388942358,0.0856384828292228,0.8929486388942358,0.0005026979941221,0.0208837521400416,1.157348313952345e-05,1.4854659237836672e-05,Muslim,0.9099028560344865
furkan,Hindu,0.8046435518652792,0.8046435518652792,0.192690321164721,0.0007100854461678,0.0017384161099194,1.303395332842072e-05,0.0002045914605838,Muslim,0.6687551121138735
gaade,Hindu,0.7615421527928634,0.7615421527928634,0.0068953836317404,0.0010278056099406,0.2083902856862877,5.9361513271478335e-05,0.0220850107658961,Christian,0.8856743282555118
gaadekar,Buddhist,0.6176555340292219,0.3335460613268036,0.0006934487247042,0.000425794248023,0.047650353011087,2.8808660160057638e-05,0.6176555340292219,Buddhist,0.5114645644717212
gaadhave,Hindu,0.8957898171547714,0.8957898171547714,0.0002209374383239,0.000226157165023,0.1035662138972848,6.652637942493015e-05,0.0001303479651721,Christian,0.7978863165353077
gaamdhee,Hindu,0.6570863117831741,0.6570863117831741,0.2704129656591759,0.006835458331092,0.0645581109944271,1.474526660436671e-05,0.0010924079655264,Muslim,0.44954032348909306
gaameeth,Hindu,0.472023917127622,0.472023917127622,0.2935679761947547,0.0093856263886959,0.2237060514811876,2.779390398713905e-05,0.0012886349037526,Christian,0.6913272117617754
gaamgurde,Hindu,0.7030587053167832,0.7030587053167832,0.0074443445034621,0.2529722244522645,0.0344555863847261,4.518815710621593e-05,0.0020239511856578,Sikh,0.7725624936438757
gaavade,Hindu,0.8422079157574808,0.8422079157574808,0.0016570772527754,0.000184673044783,0.1534486205257962,0.0003204956472468,0.0021812177719175,Christian,0.8586507647257898
gaavamde,Hindu,0.9776349080890446,0.9776349080890446,0.0033699116397407,0.000187124172639,0.0144729632099632,6.201519962824809e-05,0.004273077688984,Hindu,0.640055279072365
gaaveeth,Hindu,0.5834991802022942,0.5834991802022942,0.0012978236031252,0.0023845158665688,0.4127699911813705,2.1010763117513117e-05,2.747838352355248e-05,Christian,0.9557634484631972
gaavith,Hindu,0.6971460691159057,0.6971460691159057,0.0027701025385808,0.0043534005132136,0.2948547075189037,0.0001771112759439,0.000698609037452,Christian,0.9236126818245702
gaayakar,Hindu,0.953480230761208,0.953480230761208,0.0016094941627775,0.0009817778071318,0.0437421205804471,1.289844872451607e-05,0.0001734782397105,Christian,0.6025016726935156
gaayakavaad,Hindu,0.8240622372381631,0.8240622372381631,0.0030360198114796,0.0004196317294739,0.1722309051754413,0.0001133864945434,0.0001378195508987,Christian,0.8729622153460411
gaayathree,Hindu,0.7617339196692892,0.7617339196692892,0.0027990792821959,0.0139566106535269,0.2213232298361825,8.963792158599928e-06,0.0001781967666468,Christian,0.8683447777327822
gaaythree,Hindu,0.8473834128038218,0.8473834128038218,0.0097703161187803,0.0041878585983134,0.1384985299488508,1.1553362532926111e-05,0.0001483291677008,Christian,0.8198774585279105
gadaadhara,Hindu,0.9947304799224522,0.9947304799224522,0.0001061837146991,0.0001182825634144,0.0047570672015032,4.361614686916056e-05,0.0002443704510618,Hindu,0.8547126217698465
gaddam,Hindu,0.9576191001551246,0.9576191001551246,0.0099439702847677,0.0004399969318572,0.0305658046023945,0.0007568259322237,0.0006743020936321,Christian,0.49707940046401733
gade,Hindu,0.6853139495432906,0.6853139495432906,7.65699566217747e-05,3.452894302797457e-05,0.0003382517926744,7.143346365584728e-06,0.3142295564180196,Buddhist,0.6032235209259457
gadekar,Buddhist,0.6079504768033717,0.385216434635082,0.0006346245978164,0.0003437175983278,0.0058326842874747,2.206207792742239e-05,0.6079504768033717,Buddhist,0.7736146811676452
gadge,Hindu,0.9509542590135798,0.9509542590135798,0.0078314271550986,0.0019194881499761,0.0385589656363996,2.898969538243241e-05,0.0007068703495633,Christian,0.5525135792088577
gadhave,Hindu,0.9929458272642931,0.9929458272642931,6.209152445744438e-05,8.00741179358506e-05,0.0067880824618156,3.7597933853439e-05,8.63266976444519e-05,Hindu,0.8072177188220704
gadhavee,Hindu,0.9557535368224525,0.9557535368224525,0.0007544943093002,0.0005133588375883,0.0427399799252403,9.507436260844057e-05,0.00014355574281,Christian,0.6012838864447327
gadia,Hindu,0.9921937768703434,0.9921937768703434,0.0018060409118564,9.44701994503361e-05,0.0058147062226116,3.858268156702034e-05,5.242311417121318e-05,Hindu,0.8185090700077675
gaffar,Muslim,0.9992962119999632,0.0006782952409911,0.9992962119999632,1.2676371156948083e-05,1.2343432844193327e-05,9.847556330082197e-08,3.744794810952716e-07,Muslim,0.9998444278004751
gafoor,Muslim,0.9391202767433722,0.0540082223500374,0.9391202767433722,0.0030212721160353,0.0038141457475464,4.973444560212197e-06,3.1109598448414e-05,Muslim,0.9703911538508787
gafur,Muslim,0.9609192657007308,0.0384272474802707,0.9609192657007308,0.0003177571133999,0.0003264433744855,1.562146955963533e-06,7.724184157070474e-06,Muslim,0.9935142340411911
gagan,Hindu,0.9712706836713352,0.9712706836713352,0.001891947262938,0.0009176424181613,0.0245333678055345,0.0005054746681623,0.0008808841738688,Hindu,0.5211957553102693
gaganadeep,Hindu,0.9790158687194112,0.9790158687194112,0.0021040222814983,0.0005494577759549,0.0174098037753278,0.0001433097547397,0.0007775376930679,Hindu,0.6056920450671626
gagarai,Hindu,0.9544429412142528,0.9544429412142528,0.002339898327377,0.0007077637906165,0.0421945870223392,7.143437438776736e-05,0.0002433752710269,Christian,0.5936199391392474
gain,Hindu,0.9555059419284944,0.9555059419284944,0.0197392463086839,0.0047511200768808,0.0192516770843673,0.0006933297616237,5.86848399494769e-05,Hindu,0.49505460671788654
gajaalaa,Christian,0.689199705126859,0.2551510127942559,0.0527861339723504,0.0022323665999316,0.689199705126859,3.352465039454994e-05,0.0005972568562084,Christian,0.9672239069563343
gajabhiye,Muslim,0.4781566480139116,0.4740837839537983,0.4781566480139116,0.0042114713407945,0.0344978987195043,2.8432013765180227e-05,0.0090217659582258,Muslim,0.7104316719625111
gajadhar,Hindu,0.9964718929640152,0.9964718929640152,0.0008900114336481,0.0004267046650369,0.0013610878350764,1.2059355853753515e-05,0.0008382437463695,Hindu,0.934964939014265
gajanana,Hindu,0.9847733955879968,0.9847733955879968,0.0046801461423788,0.0003285291284925,0.0089883192370815,0.0005149494251686,0.0007146604788817,Hindu,0.7290060666463466
gajanand,Hindu,0.9868675812146512,0.9868675812146512,0.0046939417803693,0.0004267306542663,0.0054947889132905,0.0005169428558083,0.0020000145816144,Hindu,0.7961396217575948
gajaraaj,Hindu,0.7576596499668424,0.7576596499668424,0.0338566370603743,0.0013505706284516,0.2044672890896215,8.26661652323405e-05,0.0025831870894778,Christian,0.8633299175716608
gajaraj,Hindu,0.9286137160005724,0.9286137160005724,0.0129670430471202,0.0003867204542495,0.0569540494494712,5.096119454104624e-05,0.0010275098540454,Christian,0.6488674677579361
gajendr,Hindu,0.9689611445625568,0.9689611445625568,0.0159847449589343,0.0015996707804027,0.0082006883961395,0.0038027881034975,0.0014509631984688,Hindu,0.6637795598035229
gajendra,Hindu,0.9697751191719208,0.9697751191719208,0.0073558855011456,0.0009934051638523,0.0078583911573944,0.0119737053449816,0.0020434936607054,Hindu,0.7014863183429003
gajendran,Hindu,0.989958011354654,0.989958011354654,0.0036169317654588,0.0003178086389794,0.0033031031975151,0.0019226523508347,0.0008814926925578,Hindu,0.8569488566418515
gajeraa,Hindu,0.9247976453278596,0.9247976453278596,0.02234440430077,0.0004075773198091,0.0516448041242571,4.509879710330392e-05,0.0007604701302009,Christian,0.6085649327712418
gaji,Buddhist,0.6597458017292899,0.3074925910800343,0.0289874939422006,0.0010691572001666,0.0026210652900762,8.38907582323749e-05,0.6597458017292899,Buddhist,0.7624225934818815
gakendra,Hindu,0.9328373766065996,0.9328373766065996,0.0190913036313598,0.0076448672652968,0.0379143329619763,0.0015965665716561,0.0009155529631114,Christian,0.4975408373496905
gala,Hindu,0.9586510587298231,0.9586510587298231,0.004106629162832,0.000537583079387,0.0364249904277482,0.0001567520709287,0.0001229865292806,Christian,0.5537946492038842
gamgaa,Hindu,0.5734883641874171,0.5734883641874171,0.044812255362168,0.0030322974201127,0.3759525059238317,0.0002641912601157,0.0024503858463544,Christian,0.9232275148770397
gamgaabaaee,Christian,0.4508079543208234,0.2960988862718682,0.2475530435323188,0.0035347843137272,0.4508079543208234,7.87589771380609e-05,0.001926572584124,Christian,0.8524935098652362
gamgaadevee,Hindu,0.7831587818838971,0.7831587818838971,0.0019897917819154,0.0007883928413494,0.1961240632713346,2.8251599828955543e-05,0.0179107186216743,Christian,0.8844893551058521
gamgaaraam,Hindu,0.6084367667756821,0.6084367667756821,0.011986038696061,0.0015392587573099,0.3757746842048189,0.0001653509888286,0.0020979005772994,Christian,0.9440534222486878
gamgavva,Hindu,0.9487042591387318,0.9487042591387318,0.0016408932503947,0.0002140850935368,0.0484316742634667,0.0005356408194418,0.0004734474344282,Christian,0.6318313401113536
ganapath,Hindu,0.9568260329955752,0.9568260329955752,0.0001703776197868,8.146351668532074e-05,0.0011704192089823,0.0371070688453114,0.0046446378136589,Hindu,0.8378277945053743
